source,target,interaction,directed
Buena_Vista_Internet_Group,NASCAR_com,owns,TRUE
Disney,Go_Network,owns,TRUE
Disney,Infoseek,owns,TRUE
Disney,Disney_Interactive,owns,TRUE
Disney,Buena_Vista_Music_Group,owns,TRUE
Disney,Hollywood_Records,owns,TRUE
Disney,Lyric_Street_Records,owns,TRUE
Disney,Mammoth_Records,owns,TRUE
Disney,Walt_Disney_Records,owns,TRUE
Disney,Walt_Disney_Theatrical_Productions,owns,TRUE
Disney,Anaheim_Sports,owns,TRUE
Disney,Mighty_Ducks_of_Anaheim,owns,TRUE
Disney,Anaheim_Angels,owns,TRUE
Disney,Disneyland_Anaheim_CA,owns,TRUE
Disney,Disneyland_Paris,owns,TRUE
Disney,Disney_Regional_Entertainment,owns,TRUE
Disney,Disneyland_Resort,owns,TRUE
Disney,Disney_Vacation_Club,owns,TRUE
Disney,Epcot,owns,TRUE
Disney,Magic_Kingdom,owns,TRUE
Disney,Walt_Disney_World_Orlando_FL,owns,TRUE
Disney,Disney_s_Animal_Kingdom,owns,TRUE
Disney,Disney_MGM_Studios,owns,TRUE
Disney,Walt_Disney_World_Sports_Complex,owns,TRUE
Disney,Disney_Cruise_Line,owns,TRUE
Disney,The_Disney_Institute,owns,TRUE
Dow_Jones_,The_Wall_Street_Journal,owns,TRUE
The_Wall_Street_Journal,The_Wall_Street_Journal_Interactive_Edition,owns,TRUE
The_Wall_Street_Journal,The_Asian_Wall_Street_Journal,owns,TRUE
The_Asian_Wall_Street_Journal,The_Asian_Wall_Street_Journal_Weekly_Edition,owns,TRUE
The_Wall_Street_Journal,The_Wall_Street_Journal_Europe,owns,TRUE
The_Wall_Street_Journal,The_Wall_Street_Journal_Special_Edition,owns,TRUE
The_Wall_Street_Journal,The_Wall_Street_Journal_Americas,owns,TRUE
The_Wall_Street_Journal,The_Wall_Street_Journal_Classroom_Edition,owns,TRUE
The_Wall_Street_Journal,The_Wall_Street_Journal_Sunday_,owns,TRUE
Dow_Jones_,SmartMoney_Magazine,owns,TRUE
Hearst,SmartMoney_Magazine,owns,TRUE
Dow_Jones_,America_Economia,owns,TRUE
Dow_Jones_,Barron_s,owns,TRUE
Dow_Jones_,Far_Eastern_Economic_Review,owns,TRUE
Dow_Jones_,National_Business_and_Employment_Weekly,owns,TRUE
Dow_Jones_,Dow_Jones_Interactive,owns,TRUE
Dow_Jones_,Dow_Jones_Newswires,owns,TRUE
Dow_Jones_,Dow_Jones_Indexes,owns,TRUE
Dow_Jones_,Ottaway_Newspapers,owns,TRUE
Dow_Jones_,Santa_Cruz_Daily_Sentinel_,owns,TRUE
Dow_Jones_,The_News_Times_,owns,TRUE
Dow_Jones_,The_Daily_Independent_,owns,TRUE
Dow_Jones_,Cape_Cod_Times_,owns,TRUE
Dow_Jones_,Salem_Evening_News_,owns,TRUE
Dow_Jones_,Gloucester_Times_,owns,TRUE
Dow_Jones_,The_Daily_News_,owns,TRUE
Dow_Jones_,The_Standard_Times_,owns,TRUE
Dow_Jones_,Traverese_City_Record_Eagle_,owns,TRUE
Dow_Jones_,The_Free_Press_,owns,TRUE
Dow_Jones_,The_Joplin_Globe_,owns,TRUE
Dow_Jones_,The_Herald_,owns,TRUE
Dow_Jones_,Press_Republican_,owns,TRUE
Dow_Jones_,The_Daily_Star_,owns,TRUE
Dow_Jones_,The_Times_Herald_Record_,owns,TRUE
Dow_Jones_,Mail_Tribune_,owns,TRUE
Dow_Jones_,The_Herald_,owns,TRUE
Dow_Jones_,The_Pocono_Record_,owns,TRUE
Dow_Jones_,The_Daily_Item_,owns,TRUE
Dow_Jones_,The_Wall_Street_Journal_Report,owns,TRUE
Dow_Jones_,F_F_Soucy_Inc_Partners_L_P_Quebec_Canada,owns,TRUE
Dow_Jones_,U_S_Satellite_Broadcasting,owns,TRUE
Emmis_Communications,KIHT_FM_,owns,TRUE
Emmis_Communications,KFTK_FM_,owns,TRUE
Emmis_Communications,KPNT_FM_,owns,TRUE
Emmis_Communications,WMLL_FM_,owns,TRUE
Emmis_Communications,WTHI_FM_,owns,TRUE
Emmis_Communications,WWVR_FM_,owns,TRUE
Emmis_Communications,Radio_10_,owns,TRUE
Emmis_Communications,Mega_98_3_,owns,TRUE
Emmis_Communications,Slager_Radio_,owns,TRUE
Emmis_Communications,WALA_TV_,owns,TRUE
Emmis_Communications,KGUN_TV_,owns,TRUE
Emmis_Communications,WFTX_TV_,owns,TRUE
Emmis_Communications,WKCF_TV_,owns,TRUE
Emmis_Communications,KHON_TV_,owns,TRUE
Emmis_Communications,KGMB_TV_,owns,TRUE
Emmis_Communications,WTHI_TV_,owns,TRUE
Emmis_Communications,KSNT_TV_,owns,TRUE
Emmis_Communications,KSNW_TV_,owns,TRUE
Emmis_Communications,WVUE_TV_,owns,TRUE
Emmis_Communications,KMTV_TV_,owns,TRUE
Emmis_Communications,KRQE_TV_,owns,TRUE
Emmis_Communications,KOIN_TV_,owns,TRUE
Emmis_Communications,WSAZ_TV_,owns,TRUE
Emmis_Communications,WLUK_TV_,owns,TRUE
Emmis_Communications,Atlanta,owns,TRUE
Emmis_Communications,Country_Sampler,owns,TRUE
Emmis_Communications,Indianapolis_Monthly,owns,TRUE
Emmis_Communications,Los_Angeles_Magazine,owns,TRUE
Emmis_Communications,Cincinnati_Texas_Monthly,owns,TRUE
Emmis_Communications,Big_Hit_Marketing,owns,TRUE
Emmis_Communications,jobcityusa_com,owns,TRUE
E_W_Scripps,Abilene_Reporter_New_,owns,TRUE
E_W_Scripps,The_Albuquerque_Tribune_,owns,TRUE
E_W_Scripps,Anderson_Independent_Mail_,owns,TRUE
E_W_Scripps,Birmingham_Post_Herald_,owns,TRUE
E_W_Scripps,Daily_Camera_,owns,TRUE
E_W_Scripps,The_Cincinnati_Post_,owns,TRUE
E_W_Scripps,Corpus_Christi_Caller_Times_,owns,TRUE
E_W_Scripps,Denver_Rocky_Mountain_News,owns,TRUE
E_W_Scripps,Evansville_Courier_Press_,owns,TRUE
E_W_Scripps,The_Knoxville_News_Sentinel_,owns,TRUE
E_W_Scripps,The_Commercial_Appeal_,owns,TRUE
E_W_Scripps,Naples_Daily_News_,owns,TRUE
E_W_Scripps,The_Stuart_News_,owns,TRUE
E_W_Scripps,The_Sun_,owns,TRUE
E_W_Scripps,Redding_Record_Searchlight_,owns,TRUE
E_W_Scripps,Standard_Times_,owns,TRUE
E_W_Scripps,Ventura_County_Star_,owns,TRUE
E_W_Scripps,Vero_Beach_Press_Journal_,owns,TRUE
E_W_Scripps,Times_Record_News_,owns,TRUE
E_W_Scripps,Scripps_Howard_News_Service,owns,TRUE
Scripps_Howard_News_Service,Bonita_Banner_,owns,TRUE
Scripps_Howard_News_Service,Marco_Island_News_,owns,TRUE
Scripps_Howard_News_Service,The_Courier_,owns,TRUE
Scripps_Howard_News_Service,The_Destin_Log_,owns,TRUE
Scripps_Howard_News_Service,Ft_Pierce_News_,owns,TRUE
Scripps_Howard_News_Service,Broomfield_Enterprise_,owns,TRUE
Scripps_Howard_News_Service,Louisville_Leader_,owns,TRUE
Scripps_Howard_News_Service,Lafayette_Ledger_Erie_Examiner_,owns,TRUE
Scripps_Howard_News_Service,Superior_Citizen_,owns,TRUE
Scripps_Howard_News_Service,Barefoot_Bay_Press_,owns,TRUE
Scripps_Howard_News_Service,Sebastian_Press_,owns,TRUE
E_W_Scripps,WXYZ_TV_Detroit,owns,TRUE
E_W_Scripps,WEWS_TV_Cleveland,owns,TRUE
E_W_Scripps,WFTS_TV_Tampa,owns,TRUE
E_W_Scripps,KNXV_TV_Phoenix,owns,TRUE
E_W_Scripps,WMAR_TV_Baltimore,owns,TRUE
E_W_Scripps,WCPO_TV_Cincinnati,owns,TRUE
E_W_Scripps,KSHB_TV_Kansas_City_MO,owns,TRUE
E_W_Scripps,WPTV_West_Palm_Beach,owns,TRUE
E_W_Scripps,KJRH_TV_Tulsa,owns,TRUE
E_W_Scripps,Home_Garden_Television,owns,TRUE
E_W_Scripps,Do_It_Yourself_Network,owns,TRUE
E_W_Scripps,SportSouth_Cable_Television_Broadcast,owns,TRUE
E_W_Scripps,United_Media,owns,TRUE
E_W_Scripps,Scripps_Productions_and_Cinetel_Studios,owns,TRUE
E_W_Scripps,SunShine_Pages,owns,TRUE
E_W_Scripps,Scripps_Ventures,owns,TRUE
Gannett,USA_TODAY,owns,TRUE
Gannett,USA_WEEKEND,owns,TRUE
Gannett,USA_TODAY_Baseball_Weekly,owns,TRUE
Gannett,USA_TODAY_Information_Network,owns,TRUE
Gannett,Gannett_News_Service,owns,TRUE
Gannett,The_Montgomery_Advertiser,owns,TRUE
Gannett,Tucson_Citizen_,owns,TRUE
Gannett,The_Arizona_Republic_,owns,TRUE
Gannett,The_Baxter_Bulletin_,owns,TRUE
Gannett,Marin_Independent_Journal_,owns,TRUE
Gannett,The_Desert_Sun_,owns,TRUE
Gannett,The_Californian_,owns,TRUE
Gannett,The_San_Bernadino_County_Sun_,owns,TRUE
Gannett,Tulare_Advance_Register_,owns,TRUE
Gannett,Visalia_Times_Delta_,owns,TRUE
Gannett,Fort_Collins_Coloradoan_,owns,TRUE
Gannett,Norwich_Bulletin_,owns,TRUE
Gannett,The_News_Journal_,owns,TRUE
Gannett,FLORIDA_TODAY_,owns,TRUE
Gannett,News_Press_,owns,TRUE
Gannett,Pensacola_News_Journal_,owns,TRUE
Gannett,The_Times_,owns,TRUE
Gannett,Pacific_Daily_News_,owns,TRUE
Gannett,The_Honolulu_Advertiser_,owns,TRUE
Gannett,The_Idaho_Statesman_,owns,TRUE
Gannett,Rockford_Register_Star_,owns,TRUE
Gannett,Journal_and_Courier_,owns,TRUE
Gannett,Chronicle_Tribune_,owns,TRUE
Gannett,Palladium_Item_,owns,TRUE
Gannett,The_Indianapolis_Star_,owns,TRUE
Gannett,The_Des_Moines_Register_,owns,TRUE
Gannett,Iowa_City_Press_Citizen_,owns,TRUE
Gannett,The_Courier_Journal_,owns,TRUE
Gannett,The_News_Star_,owns,TRUE
Gannett,The_Times_,owns,TRUE
Gannett,Alexandria_Town_Talk_,owns,TRUE
Gannett,Daily_World_,owns,TRUE
Gannett,The_Daily_Advertiser_,owns,TRUE
Gannett,Battle_Creek_Enquirer_,owns,TRUE
Gannett,Lansing_State_Journal_,owns,TRUE
Gannett,Times_Herald_,owns,TRUE
Gannett,St_Cloud_Times_,owns,TRUE
Gannett,Hattiesburg_American_,owns,TRUE
Gannett,The_Clarion_Ledger_,owns,TRUE
Gannett,Springfield_News_Leader_,owns,TRUE
Gannett,Great_Falls_Tribune_,owns,TRUE
Gannett,Reno_Gazette_Journal_,owns,TRUE
Gannett,Asbury_Park_Press_,owns,TRUE
Gannett,The_Courier_News_,owns,TRUE
Gannett,Courier_Post_,owns,TRUE
Gannett,Home_News_Tribune_,owns,TRUE
Gannett,The_Daily_Journal_,owns,TRUE
Gannett,Press_Sun_Bulletin_,owns,TRUE
Gannett,Star_Gazette_,owns,TRUE
Gannett,The_Ithaca_Journal_,owns,TRUE
Gannett,Poughkeepsie_Journal_,owns,TRUE
Gannett,Rochester_Democrat_and_Chronicle_,owns,TRUE
Gannett,Observer_Dispatch_,owns,TRUE
Gannett,The_Daily_Times_,owns,TRUE
Gannett,The_Daily_Argus_,owns,TRUE
Gannett,The_Standard_Star_,owns,TRUE
Gannett,The_Citizen_Register_,owns,TRUE
Gannett,The_Star_,owns,TRUE
Gannett,The_Daily_Item_,owns,TRUE
Gannett,The_Daily_News_,owns,TRUE
Gannett,Rockland_Journal_News_,owns,TRUE
Gannett,The_Reporter_Dispatch_,owns,TRUE
Gannett,The_Herald_Statesman_,owns,TRUE
Gannett,Asheville_Citizen_Times_,owns,TRUE
Gannett,Chillicothe_Gazette_,owns,TRUE
Gannett,The_Cincinnati_Enquirer_,owns,TRUE
Gannett,The_News_Messenger_,owns,TRUE
Gannett,The_Marietta_Times_,owns,TRUE
Gannett,News_Herald_,owns,TRUE
Gannett,Telegraph_Forum_,owns,TRUE
Gannett,Coshocton_Tribune_,owns,TRUE
Gannett,Lancaster_Eagle_Gazette_,owns,TRUE
Gannett,News_Journal_,owns,TRUE
Gannett,The_Advocate_,owns,TRUE
Gannett,Times_Recorder_,owns,TRUE
Gannett,Muskogee_Daily_Phoenix_and_Times_Democrat_,owns,TRUE
Gannett,Statesman_Journal_,owns,TRUE
Gannett,Public_Opinion_,owns,TRUE
Gannett,The_Reporter_,owns,TRUE
Gannett,The_Greenville_News_,owns,TRUE
Gannett,Argus_Leader_,owns,TRUE
Gannett,The_Leaf_Chronicle_,owns,TRUE
Gannett,The_Jackson_Sun_,owns,TRUE
Gannett,The_Tennessean_,owns,TRUE
Gannett,El_Paso_Times_,owns,TRUE
Gannett,The_Spectrum_,owns,TRUE
Gannett,The_Burlington_Free_Press_,owns,TRUE
Gannett,The_Daily_News_Leader_,owns,TRUE
Gannett,The_Bellingham_Herald_,owns,TRUE
Gannett,The_Olympian_,owns,TRUE
Gannett,The_Herald_Dispatch_,owns,TRUE
Gannett,Green_Bay_Press_Gazette_,owns,TRUE
Gannett,Wausau_Daily_Herald_,owns,TRUE
Gannett,The_Post_Crescent_,owns,TRUE
Gannett,The_Reporter_,owns,TRUE
Gannett,Marshfield_News_Herald_,owns,TRUE
Gannett,Oshkosh_Northwestern_,owns,TRUE
Gannett,The_Sheboygan_Press_,owns,TRUE
Gannett,Stevens_Point_Journal_,owns,TRUE
Gannett,Daily_Tribune_,owns,TRUE
Gannett,Army_Times_Publishing,owns,TRUE
Army_Times_Publishing,Army_Times,owns,TRUE
Army_Times_Publishing,Navy_Times,owns,TRUE
Army_Times_Publishing,Navy_Times_Marine_Corps,owns,TRUE
Army_Times_Publishing,Air_Force_Times,owns,TRUE
Army_Times_Publishing,Federal_Times,owns,TRUE
Army_Times_Publishing,Defense_News,owns,TRUE
Army_Times_Publishing,Space_News,owns,TRUE
Army_Times_Publishing,Military_Market,owns,TRUE
Gannett,KNAZ_TV_,owns,TRUE
Gannett,KMOH_TV_,owns,TRUE
Gannett,KPNX_TV_,owns,TRUE
Gannett,KTHV_TV_,owns,TRUE
Gannett,KUSA_TV_,owns,TRUE
Gannett,WTLV_TV_,owns,TRUE
Gannett,WTSP_TV_,owns,TRUE
Gannett,WXIA_TV_,owns,TRUE
Gannett,WMAZ_TV_,owns,TRUE
Gannett,WLBZ_TV_,owns,TRUE
Gannett,WCSH_TV_,owns,TRUE
Gannett,WZZM_TV_,owns,TRUE
Gannett,KARE_TV_,owns,TRUE
Gannett,KSDK_TV_,owns,TRUE
Gannett,WGRZ_TV_,owns,TRUE
Gannett,WFMY_TV_,owns,TRUE
Gannett,WKYC_TV_,owns,TRUE
Gannett,WLTX_TV_,owns,TRUE
Gannett,WBIR_TV_,owns,TRUE
Gannett,WUSA_TV_,owns,TRUE
Gannett,Gannett_Marketing_Services,owns,TRUE
Gannett,Gannett_Direct_Marketing_Services,owns,TRUE
Gannett,Gannett_TeleMarketing,owns,TRUE
Gannett,Gannett_Media_Technologies_International,owns,TRUE
Gannett,Nursing_Spectrum,owns,TRUE
Gannett,Gannett_Offset_Print_Group,owns,TRUE
Gannett,BrassRing,owns,TRUE
General_Electric_,National_Broadcasting_Corporation_,owns,TRUE
National_Broadcasting_Corporation_,Paxson_Communications,owns,TRUE
General_Electric_,WVTM_Birmingham,owns,TRUE
General_Electric_,KXAS_TV_Dallas,owns,TRUE
General_Electric_,WMAQ_TV_Chicago,owns,TRUE
General_Electric_,WCMH_TV_Columbus,owns,TRUE
General_Electric_,WVIT_TV_Hartford,owns,TRUE
General_Electric_,KNBC_TV_Los_Angeles,owns,TRUE
General_Electric_,WTVJ_TV_Miami,owns,TRUE
General_Electric_,WNBC_TV_New_York,owns,TRUE
General_Electric_,WCAU_TV_Philadelphia,owns,TRUE
General_Electric_,WJAR_TV_Providence,owns,TRUE
General_Electric_,WNCN_TV_Raleigh,owns,TRUE
General_Electric_,KNSD_TV_San_Diego,owns,TRUE
General_Electric_,WRC_TV_Washington,owns,TRUE
CNBC,A_E_Television_,owns,TRUE
CNBC,Prime_Network,owns,TRUE
Chum,MuchMusic,owns,TRUE
CNBC,Rainbow_Advertising_Sales,owns,TRUE
CNBC,Value_Vision,owns,TRUE
CNBC,NBC_Super_Channel_,owns,TRUE
CNBC,NBC_Asia,owns,TRUE
CNBC,TV_Azteca,owns,TRUE
General_Electric_,GE_Capital_Services,owns,TRUE
GE_Capital_Services,Harcourt_General,owns,TRUE
GE_Capital_Services,Northern_Telecom_Finance,owns,TRUE
GE_Capital_Services,Financial_Guaranty_Insurance,owns,TRUE
GE_Capital_Services,Union_Fidelity_Life_Insurance,owns,TRUE
GE_Capital_Services,Life_Insurance_Company_of_Virginia,owns,TRUE
GE_Capital_Services,First_Colony,owns,TRUE
GE_Capital_Services,Woodchester,owns,TRUE
GE_Capital_Services,SOVAC_SA,owns,TRUE
GE_Capital_Services,Credit_de_L_Est,owns,TRUE
GE_Capital_Services,Australian_Retail_Financial_Network,owns,TRUE
GE_Capital_Services,Pallas_Group,owns,TRUE
GE_Capital_Services,United_Merchants_Finance_Ltd_,owns,TRUE
GE_Capital_Services,Minebea_Co_Ltd_,owns,TRUE
GE_Capital_Services,Frankona_Reinsurance_Group_,owns,TRUE
GE_Capital_Services,Aachen_Reinsurance_Group_,owns,TRUE
GE_Capital_Services,GE_Capital,owns,TRUE
GE_Capital,iXL,owns,TRUE
GE_Capital,CFN,owns,TRUE
GE_Capital,Realtor_com,owns,TRUE
GE_Capital,StarMedia,owns,TRUE
GE_Capital,Preview_Travel,owns,TRUE
GE_Capital,autobytel_com,owns,TRUE
General_Electric_,Web_TV_for_Windows,owns,TRUE
General_Electric_,Talk_City,owns,TRUE
General_Electric_,NBC_Internet_,owns,TRUE
General_Electric_,Xoom_com,owns,TRUE
General_Electric_,CNBC_Dow_Jones_Business_Video_Service,owns,TRUE
General_Electric_,NBC_Desktop_Video,owns,TRUE
General_Electric_,NBC_Data_Network,owns,TRUE
General_Electric_,NBC_Digital_Publishing,owns,TRUE
General_Electric_,NBC_Interactive_Neighborhood,owns,TRUE
General_Electric_,NBC_SuperNet,owns,TRUE
General_Electric_,NBC_com,owns,TRUE
General_Electric_,Telescan,owns,TRUE
General_Electric_,VideoSeeker_com,owns,TRUE
General_Electric_,Asiacontent_com,owns,TRUE
General_Electric_,GE_Americom,owns,TRUE
General_Electric_,Ameridata_Technologies,owns,TRUE
General_Electric_,CompuNet_Computer_AG,owns,TRUE
Hearst,Times_Union_,owns,TRUE
Hearst,The_Beaumont_Enterprise_,owns,TRUE
Hearst,Edwardsville_Intelligencer_,owns,TRUE
Hearst,Houston_Chronicle,owns,TRUE
Hearst,Huron_Daily_Tribune_,owns,TRUE
Hearst,Laredo_Morning_Times_,owns,TRUE
Hearst,Midland_Daily_News_,owns,TRUE
Hearst,Midland_Reporter_Telegram_,owns,TRUE
Hearst,Plainview_Daily_Herald_,owns,TRUE
Hearst,San_Antonio_Express_News,owns,TRUE
Hearst,San_Francisco_Examiner,owns,TRUE
Hearst,Seattle_Post_Intelligencer,owns,TRUE
Hearst,Beaumont_Journal_,owns,TRUE
Hearst,Hardin_County_News_,owns,TRUE
Hearst,Jasper_NewsBoy_,owns,TRUE
Hearst,Marlette_Leader_,owns,TRUE
Hearst,Mid_County_Chronicle_,owns,TRUE
Hearst,Orange_County_News_,owns,TRUE
Hearst,Vassar_Pioneer_Times_,owns,TRUE
Hearst,Colonial_Homes,owns,TRUE
Hearst,Cosmopolitan,owns,TRUE
Hearst,Country_Living,owns,TRUE
Hearst,Country_Living_Gardener,owns,TRUE
Hearst,Esquire,owns,TRUE
Hearst,Good_Housekeeping,owns,TRUE
Hearst,Harper_s_Bazaar,owns,TRUE
Hearst,House_Beautiful,owns,TRUE
Hearst,Motor_Boating_Sailing,owns,TRUE
Hearst,Popular_Mechanics,owns,TRUE
Hearst,Redbook,owns,TRUE
Hearst,Sports_Afield,owns,TRUE
Hearst,Town_Country,owns,TRUE
Hearst,Victoria,owns,TRUE
Hearst,Marie_Claire,owns,TRUE
Hearst,Diversion,owns,TRUE
Hearst,Electronic_Engineers_Master_Catalog,owns,TRUE
Hearst,Electronic_Products_Magazine,owns,TRUE
Hearst,Floor_Covering_Weekly,owns,TRUE
Hearst,Integrated_Circuits_Master_Catalog,owns,TRUE
Hearst,Motor_Professional_Books,owns,TRUE
Hearst,Motor_Crash_Estimating_Guides,owns,TRUE
Hearst,Motor_Magazine,owns,TRUE
Hearst,Motor_Professional_Manuals,owns,TRUE
Hearst,National_Auto_Research,owns,TRUE
Hearst,Official_Guide_to_Disneyland,owns,TRUE
Hearst,Official_Guide_to_Walt_Disney_World,owns,TRUE
Hearst,RAI,owns,TRUE
Hearst,Walt_Disney_World_for_Kids_by_Kids,owns,TRUE
Hearst,Walt_Disney_World_Without_Kids,owns,TRUE
Hearst,Eastern_News_Distributors,owns,TRUE
Hearst,Communications_Data_Services,owns,TRUE
Hearst,The_Hearst_Distribution_Group,owns,TRUE
Hearst,Periodical_Publishers_Service_Bureau,owns,TRUE
Hearst,HDG_International,owns,TRUE
Hearst,International_Circulation_Distributors,owns,TRUE
Hearst,Tower_Publishing_Services_Ltd_,owns,TRUE
Hearst,Hearst_News_Service,owns,TRUE
Hearst,Associated_Publishing,owns,TRUE
Hearst,WCVB_TV_,owns,TRUE
Hearst,WWWB_TV_,owns,TRUE
Hearst,WTAE_TV_,owns,TRUE
Hearst,WBAL_TV_,owns,TRUE
Hearst,WLWT_TV_,owns,TRUE
Hearst,WISN_TV_,owns,TRUE
Hearst,KMBC_TV_,owns,TRUE
Hearst,KCWB_TV_,owns,TRUE
Hearst,KOCO_TV_,owns,TRUE
Hearst,WPBF_TV_,owns,TRUE
Hearst,WNAC_TV_,owns,TRUE
Hearst,WDTN_TV_,owns,TRUE
Hearst,KITV_TV_,owns,TRUE
Hearst,WAPT_TV_,owns,TRUE
Hearst,KHBS_KHOG_TV_,owns,TRUE
Hearst,Hearst_Argyle_Television,owns,TRUE
Hearst,WBAL_AM_,owns,TRUE
Hearst,WIYY_FM_,owns,TRUE
Hearst,King_Features_Syndicate,owns,TRUE
Hearst,ESPN,owns,TRUE
Disney,ESPN,owns,TRUE
Hearst,Classic_Sports_Network,owns,TRUE
Hearst,Hearst_Entertainment_Distribution,owns,TRUE
Hearst,Hearst_Entertainment_Productions,owns,TRUE
Hearst,Hearst_Animation_Productions,owns,TRUE
Hearst,First_DataBank,owns,TRUE
Hearst,Hearst_New_Media_Center,owns,TRUE
Hearst,HomeArts_Networks,owns,TRUE
Hearst,Hearst_Realties,owns,TRUE
Hearst,San_Francisco_Realties,owns,TRUE
Hearst,Sunical_Land_Livestock_Division,owns,TRUE
Hearst,Women_com,owns,TRUE
Hollinger,The_Chicago_Group_,owns,TRUE
The_Chicago_Group_,Chicago_Sun_Times,owns,TRUE
The_Chicago_Group_,Daily_Southtown,owns,TRUE
The_Chicago_Group_,Post_Tribune_,owns,TRUE
Post_Tribune_,Midwest_Suburban_Publishing,owns,TRUE
Post_Tribune_,Pioneer_Newspapers,owns,TRUE
Post_Tribune_,The_Community_Newspaper_Group_,owns,TRUE
The_Community_Newspaper_Group_,Mount_Vernon_Register_News_,owns,TRUE
The_Community_Newspaper_Group_,Enid_News_,owns,TRUE
The_Community_Newspaper_Group_,The_Herald_Palladium_,owns,TRUE
Hollinger,Telegraph_Group_Limited_,owns,TRUE
Telegraph_Group_Limited_,The_Daily_Telegraph_,owns,TRUE
Telegraph_Group_Limited_,The_Saturday_Telegraph,owns,TRUE
Telegraph_Group_Limited_,The_Sunday_Telegraph,owns,TRUE
Telegraph_Group_Limited_,The_Weekly_Telegraph,owns,TRUE
Telegraph_Group_Limited_,The_Spectator,owns,TRUE
Southam_Inc_,The_Ottawa_Citizen,owns,TRUE
Southam_Inc_,The_Montreal_Gazette,owns,TRUE
Southam_Inc_,The_Vancouver_Sun,owns,TRUE
Southam_Inc_,The_Province,owns,TRUE
Southam_Inc_,Calgary_Herald,owns,TRUE
Southam_Inc_,The_Edmonton_Journal,owns,TRUE
Southam_Inc_,Victoria_Times_Colonist,owns,TRUE
Southam_Inc_,Cambridge_Reporter,owns,TRUE
Southam_Inc_,Nanaimo_Daily_News_,owns,TRUE
Southam_Inc_,Southam_Magazine_and_Information_Group,owns,TRUE
Southam_Inc_,Saturday_Night_,owns,TRUE
Southam_Inc_,National_Post,owns,TRUE
Hollinger,Sterling_Newspapers_Company_,owns,TRUE
Sterling_Newspapers_Company_,Regina_Leader_Post,owns,TRUE
Sterling_Newspapers_Company_,Niagara_Falls_Review,owns,TRUE
Hollinger,The_Jerusalem_Post_Publications_,owns,TRUE
The_Jerusalem_Post_Publications_,Jerusalem_Post,owns,TRUE
Hollinger,Hollinger_Digital,owns,TRUE
Hollinger_Digital,Trip_com,owns,TRUE
Hollinger,Canada_com,owns,TRUE
Hollinger,Bidhit_com,owns,TRUE
Knight_Ridder,Aberdeen_American_News_,owns,TRUE
Knight_Ridder,Akron_Beacon_Journal_,owns,TRUE
Knight_Ridder,Belleville_News_Democrat_,owns,TRUE
Knight_Ridder,The_Sun_Herald_,owns,TRUE
Knight_Ridder,Bradenton_Herald_,owns,TRUE
Knight_Ridder,The_Charlotte_Observer_,owns,TRUE
Knight_Ridder,The_State_,owns,TRUE
Knight_Ridder,Columbus_Ledger_Enquirer_,owns,TRUE
Knight_Ridder,Contra_Costa_Newspapers_,owns,TRUE
Contra_Costa_Newspapers_,Ledger_Dispatch_,owns,TRUE
Contra_Costa_Newspapers_,Contra_Costa_Times,owns,TRUE
Contra_Costa_Newspapers_,Valley_Times_,owns,TRUE
Contra_Costa_Newspapers_,West_County_Times_,owns,TRUE
Knight_Ridder,Detroit_Free_Press,owns,TRUE
Knight_Ridder,Duluth_News_Tribune_,owns,TRUE
Knight_Ridder,The_News_Sentinel_,owns,TRUE
Knight_Ridder,Fort_Worth_Star_Telegram,owns,TRUE
Knight_Ridder,Grand_Forks_Herald_,owns,TRUE
Knight_Ridder,The_Kansas_City_Star,owns,TRUE
Knight_Ridder,Lexington_Herald_Leader_,owns,TRUE
Knight_Ridder,The_Macon_Telegraph_,owns,TRUE
Knight_Ridder,The_Miami_Herald,owns,TRUE
The_Miami_Herald,el_Nuevo_Herald,owns,TRUE
Knight_Ridder,The_Monterey_County_Herald_,owns,TRUE
Knight_Ridder,The_Sun_News_,owns,TRUE
Knight_Ridder,Philadelphia_Daily_News,owns,TRUE
Knight_Ridder,Philadelphia_Inquirer,owns,TRUE
Knight_Ridder,Saint_Paul_Pioneer_Press_,owns,TRUE
Knight_Ridder,San_Jose_Mercury_News,owns,TRUE
Knight_Ridder,San_Luis_Obispo_Telegram_Tribune_,owns,TRUE
Knight_Ridder,Centre_Daily_Times_,owns,TRUE
Knight_Ridder,Tallahassee_Democrat,owns,TRUE
Knight_Ridder,The_Daily_Sun_,owns,TRUE
Knight_Ridder,The_Wichita_Eagle_,owns,TRUE
Knight_Ridder,The_Times_Leader_,owns,TRUE
Knight_Ridder,Brentwood_News_,owns,TRUE
Knight_Ridder,The_Byron_Gazette_,owns,TRUE
Knight_Ridder,The_Herald_,owns,TRUE
Knight_Ridder,The_Cambrian_,owns,TRUE
Knight_Ridder,Concord_Transcript_,owns,TRUE
Knight_Ridder,The_Sun_,owns,TRUE
Knight_Ridder,Florida_Keys_Keynoter,owns,TRUE
Knight_Ridder,Highland_News_Leader_,owns,TRUE
Knight_Ridder,The_Journal_Messenger_,owns,TRUE
Knight_Ridder,Sun_Bulletin_,owns,TRUE
Knight_Ridder,The_Legal_Reporter_,owns,TRUE
Knight_Ridder,O_Fallon_Progress_,owns,TRUE
Knight_Ridder,The_Democrat_,owns,TRUE
